province;province-href;cc_capital-city;cc_street-code;cc_Box-Code;area;area-href;area_list;area_list-href;suburblist;suburblist-href;s_location;s_streetcode;s_boxcode;s_area;s_municipality;s_province;s_capitalcity;s_country
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Ottery;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/ottery;Ferness Estate;http://ferness-estate.postalcodez.co.za/postalcode/wc/city-of-cape-town/ottery/ferness-estate;Location: Ferness Estate;-------;7800;Ottery;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Durbanville;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/durbanville;Glen Ive;http://glen-ive.postalcodez.co.za/postalcode/wc/city-of-cape-town/durbanville/glen-ive;Location: Glen Ive;7550;-------;Durbanville;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Blackheath;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/blackheath;Dennemere;http://dennemere.postalcodez.co.za/postalcode/wc/city-of-cape-town/blackheath/dennemere;Location: Dennemere;7580;-------;Blackheath;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Eden;http://postalcodez.co.za/postalcodes/wc/eden;Durbanville;http://postalcodez.co.za/postalcodes/wc/eden/durbanville;Aurora Est;http://aurora-est.postalcodez.co.za/postalcode/wc/eden/durbanville/aurora-est;Location: Aurora Est;7550;-------;Durbanville;Eden;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Cape Winelands;http://postalcodez.co.za/postalcodes/wc/cape-winelands;Somerset West;http://postalcodez.co.za/postalcodes/wc/cape-winelands/somerset-west;Raithby;http://raithby.postalcodez.co.za/postalcode/wc/cape-winelands/somerset-west/raithby;Location: Raithby;7130;-------;Somerset West;Cape Winelands;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Bellville;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/bellville;Bellville South;http://bellville-south.postalcodez.co.za/postalcode/wc/city-of-cape-town/bellville/bellville-south;Location: Bellville South;7530;-------;Bellville;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Milnerton;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/milnerton;Racecourse Park;http://racecourse-park.postalcodez.co.za/postalcode/wc/city-of-cape-town/milnerton/racecourse-park;Location: Racecourse Park;-------;7441;Milnerton;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Eden;http://postalcodez.co.za/postalcodes/wc/eden;Hout Bay;http://postalcodez.co.za/postalcodes/wc/eden/hout-bay;Beach Lgd;http://beach-lgd.postalcodez.co.za/postalcode/wc/eden/hout-bay/beach-lgd;Location: Beach Lgd;7806;-------;Hout Bay;Eden;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Cape Winelands;http://postalcodez.co.za/postalcodes/wc/cape-winelands;Paarl;http://postalcodez.co.za/postalcodes/wc/cape-winelands/paarl;Suider Paarl;http://suider-paarl.postalcodez.co.za/postalcode/wc/cape-winelands/paarl/suider-paarl;Location: Suider Paarl;7646;-------;Paarl;Cape Winelands;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Goodwood;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/goodwood;Bergsig;http://bergsig.postalcodez.co.za/postalcode/wc/city-of-cape-town/goodwood/bergsig;Location: Bergsig;7460;7460;Goodwood;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Milnerton;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/milnerton;Joe Slovo Camp;http://joe-slovo-camp.postalcodez.co.za/postalcode/wc/city-of-cape-town/milnerton/joe-slovo-camp;Location: Joe Slovo Camp;7441;-------;Milnerton;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/cape-town;Signal Hill;http://signal-hill.postalcodez.co.za/postalcode/wc/city-of-cape-town/cape-town/signal-hill;Location: Signal Hill;8001;-------;Cape Town;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Bellville;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/bellville;Tygerberg Hills;http://tygerberg-hills.postalcodez.co.za/postalcode/wc/city-of-cape-town/bellville/tygerberg-hills;Location: Tygerberg Hills;7530;-------;Bellville;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/cape-town;Langa Sone 6;http://langa-sone-6.postalcodez.co.za/postalcode/wc/city-of-cape-town/cape-town/langa-sone-6;Location: Langa Sone 16;7455;-------;Cape Town;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Eden;http://postalcodez.co.za/postalcodes/wc/eden;Great Brak River;http://postalcodez.co.za/postalcodes/wc/eden/great-brak-river;Grootbrakrivier;http://grootbrakrivier.postalcodez.co.za/postalcode/wc/eden/great-brak-river/grootbrakrivier;Location: Grootbrakrivier;-------;6525;Great Brak River;Eden;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/cape-town;Langa Sone 21;http://langa-sone-21.postalcodez.co.za/postalcode/wc/city-of-cape-town/cape-town/langa-sone-21;Location: Langa Sone 21;7455;-------;Cape Town;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Table View;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/table-view;Burgundy Est;http://burgundy-est.postalcodez.co.za/postalcode/wc/city-of-cape-town/table-view/burgundy-est;Location: Burgundy Est;7441;-------;Table View;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;West Coast;http://postalcodez.co.za/postalcodes/wc/west-coast;Langebaan;http://postalcodez.co.za/postalcodes/wc/west-coast/langebaan;Calypso Beach;http://calypso-beach.postalcodez.co.za/postalcode/wc/west-coast/langebaan/calypso-beach;Location: Calypso Beach;7357;-------;Langebaan;West Coast;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Bellville;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/bellville;Klein Welgemoed;http://klein-welgemoed.postalcodez.co.za/postalcode/wc/city-of-cape-town/bellville/klein-welgemoed;Location: Klein Welgemoed;7530;-------;Bellville;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Parow;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/parow;Parow-Noord;http://parow-noord.postalcodez.co.za/postalcode/wc/city-of-cape-town/parow/parow-noord;Location: Parow-Noord;7500;-------;Parow;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/cape-town;Sentraal;http://sentraal.postalcodez.co.za/postalcode/wc/city-of-cape-town/cape-town/sentraal;Location: Sentraal;8001;-------;Cape Town;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Overberg;http://postalcodez.co.za/postalcodes/wc/overberg;Hermanus;http://postalcodez.co.za/postalcodes/wc/overberg/hermanus;Westdene;http://westdene.postalcodez.co.za/postalcode/wc/overberg/hermanus/westdene;Location: Westdene;7200;-------;Hermanus;Overberg;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Brackenfell;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/brackenfell;Ruwari;http://ruwari.postalcodez.co.za/postalcode/wc/city-of-cape-town/brackenfell/ruwari;Location: Ruwari;7560;-------;Brackenfell;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Cape Winelands;http://postalcodez.co.za/postalcodes/wc/cape-winelands;Paarl;http://postalcodez.co.za/postalcodes/wc/cape-winelands/paarl;Hoofstraat Paarl;http://hoofstraat-paarl.postalcodez.co.za/postalcode/wc/cape-winelands/paarl/hoofstraat-paarl;Location: Hoofstraat Paarl;7646;7622;Paarl;Cape Winelands;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/cape-town;Langa Zone 24;http://langa-zone-24.postalcodez.co.za/postalcode/wc/city-of-cape-town/cape-town/langa-zone-24;Location: Langa Zone 24;7455;-------;Cape Town;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Cape Winelands;http://postalcodez.co.za/postalcodes/wc/cape-winelands;Touwsrivier;http://postalcodez.co.za/postalcodes/wc/cape-winelands/touwsrivier;Touwsrivier;http://touwsrivier.postalcodez.co.za/postalcode/wc/cape-winelands/touwsrivier/touwsrivier;Location: Touwsrivier;-------;6880;Touwsrivier;Cape Winelands;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Eden;http://postalcodez.co.za/postalcodes/wc/eden;Mossel Bay;http://postalcodez.co.za/postalcodes/wc/eden/mossel-bay;Mossel Bay Ext 3;http://mossel-bay-ext-3.postalcodez.co.za/postalcode/wc/eden/mossel-bay/mossel-bay-ext-3;Location: Mossel Bay Ext 13;6506;-------;Mossel Bay;Eden;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Lansdowne;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/lansdowne;Pinati Est;http://pinati-est.postalcodez.co.za/postalcode/wc/city-of-cape-town/lansdowne/pinati-est;Location: Pinati Est;7780;-------;Lansdowne;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Tokai;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/tokai;Rest Haven;http://rest-haven.postalcodez.co.za/postalcode/wc/city-of-cape-town/tokai/rest-haven;Location: Rest Haven;7945;-------;Tokai;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Overberg;http://postalcodez.co.za/postalcodes/wc/overberg;Grabouw;http://postalcodez.co.za/postalcodes/wc/overberg/grabouw;Vyeboom;http://vyeboom.postalcodez.co.za/postalcode/wc/overberg/grabouw/vyeboom;Location: Vyeboom;-------;7171;Grabouw;Overberg;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Bellville;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/bellville;Kasselsvlei;http://kasselsvlei.postalcodez.co.za/postalcode/wc/city-of-cape-town/bellville/kasselsvlei;Location: Kasselsvlei;7530;7533;Bellville;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Steenberg;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/steenberg;Steenberg Lgd;http://steenberg-lgd.postalcodez.co.za/postalcode/wc/city-of-cape-town/steenberg/steenberg-lgd;Location: Steenberg Lgd;7945;7945;Steenberg;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Overberg;http://postalcodez.co.za/postalcodes/wc/overberg;Glebeland;http://postalcodez.co.za/postalcodes/wc/overberg/glebeland;Glebeland;http://glebeland.postalcodez.co.za/postalcode/wc/overberg/glebeland/glebeland;Location: Glebeland;-------;7234;Glebeland;Overberg;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Overberg;http://postalcodez.co.za/postalcodes/wc/overberg;Bredasdorp;http://postalcodez.co.za/postalcodes/wc/overberg/bredasdorp;L'agulhas;http://l-agulhas.postalcodez.co.za/postalcode/wc/overberg/bredasdorp/l-agulhas;Location: L'agulhas;-------;7287;Bredasdorp;Overberg;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Lansdowne;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/lansdowne;Lincoln Estate;http://lincoln-estate.postalcodez.co.za/postalcode/wc/city-of-cape-town/lansdowne/lincoln-estate;Location: Lincoln Estate;-------;7764;Lansdowne;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Eden;http://postalcodez.co.za/postalcodes/wc/eden;Still Bay;http://postalcodez.co.za/postalcodes/wc/eden/still-bay;Still Bay;http://still-bay.postalcodez.co.za/postalcode/wc/eden/still-bay/still-bay;Location: Still Bay;-------;6674;Still Bay;Eden;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Eden;http://postalcodez.co.za/postalcodes/wc/eden;Lansdowne;http://postalcodez.co.za/postalcodes/wc/eden/lansdowne;Youngsfield Quarters;http://youngsfield-quarters.postalcodez.co.za/postalcode/wc/eden/lansdowne/youngsfield-quarters;Location: Youngsfield Quarters;7700;-------;Lansdowne;Eden;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/cape-town;Langa Sone 23;http://langa-sone-23.postalcodez.co.za/postalcode/wc/city-of-cape-town/cape-town/langa-sone-23;Location: Langa Sone 23;7455;-------;Cape Town;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/cape-town;Tokai;http://tokai.postalcodez.co.za/postalcode/wc/city-of-cape-town/cape-town/tokai;Location: Tokai;7945;7966;Cape Town;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/cape-town;Hout Bay;http://hout-bay.postalcodez.co.za/postalcode/wc/city-of-cape-town/cape-town/hout-bay;Location: Hout Bay;7806;7872;Cape Town;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Table View;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/table-view;Burgundy Lgd;http://burgundy-lgd.postalcodez.co.za/postalcode/wc/city-of-cape-town/table-view/burgundy-lgd;Location: Burgundy Lgd;7441;-------;Table View;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Somerset West;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/somerset-west;Briza Est;http://briza-est.postalcodez.co.za/postalcode/wc/city-of-cape-town/somerset-west/briza-est;Location: Briza Est;7130;-------;Somerset West;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Overberg;http://postalcodez.co.za/postalcodes/wc/overberg;Grabouw;http://postalcodez.co.za/postalcodes/wc/overberg/grabouw;Bosbou;http://bosbou.postalcodez.co.za/postalcode/wc/overberg/grabouw/bosbou;Location: Bosbou;7160;-------;Grabouw;Overberg;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Cape Winelands;http://postalcodez.co.za/postalcodes/wc/cape-winelands;Ceres;http://postalcodez.co.za/postalcodes/wc/cape-winelands/ceres;Ceres;http://ceres.postalcodez.co.za/postalcode/wc/cape-winelands/ceres/ceres;Location: Ceres;6835;6835;Ceres;Cape Winelands;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Mitchells Plain;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/mitchells-plain;Montclaire;http://montclaire.postalcodez.co.za/postalcode/wc/city-of-cape-town/mitchells-plain/montclaire;Location: Montclaire;7785;-------;Mitchells Plain;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Brackenfell;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/brackenfell;St Michaels;http://st-michaels.postalcodez.co.za/postalcode/wc/city-of-cape-town/brackenfell/st-michaels;Location: St Michaels;7560;-------;Brackenfell;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Bellville;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/bellville;Old Oak;http://old-oak.postalcodez.co.za/postalcode/wc/city-of-cape-town/bellville/old-oak;Location: Old Oak;7530;7537;Bellville;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Cape Winelands;http://postalcodez.co.za/postalcodes/wc/cape-winelands;Matroosfontein;http://postalcodez.co.za/postalcodes/wc/cape-winelands/matroosfontein;Montana;http://montana.postalcodez.co.za/postalcode/wc/cape-winelands/matroosfontein/montana;Location: Montana;7490;-------;Matroosfontein;Cape Winelands;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Claremont;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/claremont;Bishopscourt Est;http://bishopscourt-est.postalcodez.co.za/postalcode/wc/city-of-cape-town/claremont/bishopscourt-est;Location: Bishopscourt Est;7708;-------;Claremont;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Somerset West;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/somerset-west;Montclair;http://montclair.postalcodez.co.za/postalcode/wc/city-of-cape-town/somerset-west/montclair;Location: Montclair;7130;-------;Somerset West;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Overberg;http://postalcodez.co.za/postalcodes/wc/overberg;Swellendam;http://postalcodez.co.za/postalcodes/wc/overberg/swellendam;Buffeljagsrivier;http://buffeljagsrivier.postalcodez.co.za/postalcode/wc/overberg/swellendam/buffeljagsrivier;Location: Buffeljagsrivier;-------;6742;Swellendam;Overberg;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Bellville;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/bellville;Chrismar Lgd;http://chrismar-lgd.postalcodez.co.za/postalcode/wc/city-of-cape-town/bellville/chrismar-lgd;Location: Chrismar Lgd;7530;-------;Bellville;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;West Coast;http://postalcodez.co.za/postalcodes/wc/west-coast;Cape Town;http://postalcodez.co.za/postalcodes/wc/west-coast/cape-town;Groenpunt;http://groenpunt.postalcodez.co.za/postalcode/wc/west-coast/cape-town/groenpunt;Location: Groenpunt;8005;8051;Cape Town;West Coast;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;Cape Winelands;http://postalcodez.co.za/postalcodes/wc/cape-winelands;Paarl;http://postalcodez.co.za/postalcodes/wc/cape-winelands/paarl;Simondium;http://simondium.postalcodez.co.za/postalcode/wc/cape-winelands/paarl/simondium;Location: Simondium;-------;7670;Paarl;Cape Winelands;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;West Coast;http://postalcodez.co.za/postalcodes/wc/west-coast;Graafwater;http://postalcodez.co.za/postalcodes/wc/west-coast/graafwater;Sandberg;http://sandberg.postalcodez.co.za/postalcode/wc/west-coast/graafwater/sandberg;Location: Sandberg;-------;8121;Graafwater;West Coast;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Kraaifontein;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/kraaifontein;Peerless Park;http://peerless-park.postalcodez.co.za/postalcode/wc/city-of-cape-town/kraaifontein/peerless-park;Location: Peerless Park;7570;-------;Kraaifontein;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Somerset West;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/somerset-west;Spanish Farm;http://spanish-farm.postalcodez.co.za/postalcode/wc/city-of-cape-town/somerset-west/spanish-farm;Location: Spanish Farm;7130;-------;Somerset West;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Belhar;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/belhar;Belhar Ext 20;http://belhar-ext-20.postalcodez.co.za/postalcode/wc/city-of-cape-town/belhar/belhar-ext-20;Location: Belhar Ext 20;7493;-------;Belhar;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Tokai;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/tokai;Raapkraal;http://raapkraal.postalcodez.co.za/postalcode/wc/city-of-cape-town/tokai/raapkraal;Location: Raapkraal;7945;-------;Tokai;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Belhar;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/belhar;Belhar Uit 20;http://belhar-uit-20.postalcodez.co.za/postalcode/wc/city-of-cape-town/belhar/belhar-uit-20;Location: Belhar Uit 20;7493;-------;Belhar;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Parow;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/parow;Plattekloof Uit 3;http://plattekloof-uit-3.postalcodez.co.za/postalcode/wc/city-of-cape-town/parow/plattekloof-uit-3;Location: Plattekloof Uit 3;7500;-------;Parow;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
Western Cape;http://postalcodez.co.za/postalcodes/wc;Cape Town;8001;8000;City of Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town;Cape Town;http://postalcodez.co.za/postalcodes/wc/city-of-cape-town/cape-town;Victoria Junction;http://victoria-junction.postalcodez.co.za/postalcode/wc/city-of-cape-town/cape-town/victoria-junction;Location: Victoria Junction;8001;8000;Cape Town;City of Cape Town;Western Cape;WC Capital City:Cape Town;South Africa
